Tweet,Offensive,Hate
 داءما نستخدم عباره يا ليت استبدلها وقل يا رب فالاولي جالبه لغم محبطه لهم والثانيه مبشره بالاجابه والنعم ,NOT_OFF,NOT_HS
يا هوا يا هوا يلي طاير بالهوا في منتوره طاقه وصوره خدني لعندن يا هوا,NOT_OFF,NOT_HS
 جول جول جول جول جول جول جول جول اله اله اله صوتي راح اله اله اله يا قلبي اله يا قلبي اله يا قلبي اله يا قلبي اله ,NOT_OFF,NOT_HS
 حبيبي يا ابو السيد يا ابو قلب طيب ️,NOT_OFF,NOT_HS
هي القسيه شويه عليا يا صهبجيه اه يا لالي حبه اهات علي ليل علي عيني علي يالالي 🖤🎶,NOT_OFF,NOT_HS
 البنات الي يقولن يا ثلب و يا نصي و يا الشايب ,NOT_OFF,NOT_HS
 الف نعله ونار مشتعله بكبركم يا اولاد العاهرات سنه كهرباء ما دبرتوه يا سفله يا ساقطين اولاد الساقطين ما بيكم شريف لا اب ,OFF,NOT_HS
 وهذي 🤔 طرقت الباب حتي كل متني فلما كل متني كلمتني فقالت يا اسماعيل صبرا فقلت يا اسما عيل صبري,NOT_OFF,NOT_HS
 الغريب يا شاعرنا ان الفلاح حين يبذر الحب ينشد يا اله يا المعبود يا من رجيناه تغني طيور ن لم تبره عماله فاذا استوت العذوق مكنها رجم بالمجرمه وتخويف بصوت المفقاع بكل قسوه مسكينه العصافير الرقيقه تغني له ,NOT_OFF,NOT_HS
اول شي يا عربي انت احكي تونسي حتي نصدق انك تونسي ثانيا هالشي مستحيل يكون صار عندهم لان حتي لو البنت عندها رخصه قياده سياره الحافله غير ثالثا التونسيات يقودو طيارات يا راس البصل وراس الفجل وراس الهم انتي يا جاهل يا متخلف يا عربي يا مريض موت من تونس ومن بنات تونس ,OFF,HS
 يا سلام علي جمالك يا معلم حفيضه يا اخويا ,NOT_OFF,NOT_HS
 بس يا بت انتي يا عره مسمعش صوتك 😒,OFF,NOT_HS
 يا قبله ﺎلارض يا محراب شعر ﺎلصالحين يا ضحكه ﺎلمسكين يا ام ﺎليتامي يالخجل ,NOT_OFF,NOT_HS
حنا الاول حنا الاول يا جمهور يا عالم الازرق بفضل اله الي النهاءي🥰🤲👏 الهلال والاهلي ,NOT_OFF,NOT_HS
 يا هلا بك يا غالي في حال تم تحويل نقاط كرصيد في المحفظه عبر الاونلاين فستكون متاحه لمده يوم هل تم التاكد من تاريخ صلاحيتها ,NOT_OFF,NOT_HS
 ما كان مكن تبدا بيه بدل ما تخسر تبديل يا حمار يابن الحمار يا غبي,OFF,NOT_HS
ونجومو وقمرو قمرو وسهرو وانت وانا يا حبيبي انا يا حياتي انا ,NOT_OFF,NOT_HS
 قاتل اله العونسريه يا بدوي يا عونسري كيف تاخذ اداره الاتحاد 😂🤣,NOT_OFF,NOT_HS
يا كلماتي الناعمه الينه يا هديه اعوامي يا بارود الجمال يا التفاتات دهشاتي كل عام وعمرك ياعمري سعيد ⁦ ⁩ ️,NOT_OFF,NOT_HS
يا بعيده بالمسافه يا قريبه بالشعور انا كل الي اخافه بعدنا يطول شهور,NOT_OFF,NOT_HS
يا حبني له و يا وجدي علي شوفه 💌 ,NOT_OFF,NOT_HS
 يا دحباشي يا فارسي يا ابن المتعه يا ذي انت من كل ذكر قطره يا بقايا الفرس والاحباش والاتراك حر غرفه نومك من عيال حسن نصر اله وبعدين تعال تكلم مع اسيادك دحباشي حقير ومتسول في شوارع الرياض وتجي تسب لملك الحزم الذي يدوس علي اسيادك ا,OFF,HS
 راي انك ما تفرضش رايك علي حد وما تسفهش راي حد استمر ف دعواتك وحاول تلاقي اسلوب مقنع عشان تقنع الناس برايك لو شايف ان ده فيه المصلحه وتاني مش دعاه الشرعيه هم الي معطلين الحراك الثوري ده راي يا بهاء يا ريت تكون فهمتن,NOT_OFF,NOT_HS
شوف يا ساري يا جزمه يابن الجزمه يابن السته وستين جزمه يوم حرت هازارد وش سوي,OFF,NOT_HS
و ايه فرقه السحالي دي هو يا محشي يا سحالي يارب مفيش وسط 😅,OFF,NOT_HS
كل الناس في القياده الان ديل البجد الكانو بيجو من اول يوم ماعشان الناس محتفله جا يلحق المهرجان ويتصور الناس تجي القياده ودبل فك لكل زول بيشك في تجمع المهنين يا امنجي يا وسخ اعتصام القياده العامه تجمع المهنين تسقط تاني,OFF,NOT_HS
 الهم يا صاحب الفرج يا عالي بلا درج يامن شق البحر لموسي حتي خرج اخرج كل مهموم من الضيق الي الفرج 🍀طاب مس,NOT_OFF,NOT_HS
الهم صل وسلم علي سيدنا محمد وعلي ال سيدنا محمد صلاه نكون بها في جاه حضره رسول اله بقدر حب اله فيه وبحقه لديه وبصلاته عليه تزدنا بها يا اله حبا وعشقا ودا في قلب رسول اله صلي اله عليه وعلي اله وسلم في الدنيا والاخره يا اله يا كريم يا عظيم 🌷💓,NOT_OFF,NOT_HS
 البنات في الجامعه 😂 لالا يا احمت هات الشنته يا احمت اهيهيهيهو ,NOT_OFF,NOT_HS
 يحظ هالعام دام اختي فيه خريجه افرحي يا شعوري وضحكه قلبي يا هنا عمري ويا كل الفخر لي💙 ,NOT_OFF,NOT_HS
 يا تضحك يا بلوك 😭 ,NOT_OFF,NOT_HS
 بص يا سهيله يا بنتي هوا انا مش فاهم حاجه بس انا موافق موافق 😂 ,NOT_OFF,NOT_HS
يا حلوج يا دولت تقول انا ملكيه خاصه تقصد زوجها طبعا سمعتن يالنسرات يالي اربعوعشرين ساعه عناد مع رجالچ والا فارضه سيطرتج عليه سطروج مجانين فاصلين لا مرتاحين ولا هاجعين😂يالنسره🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️,NOT_OFF,NOT_HS
 يا مساء الخير يا ساكن بجوفي يا الوحيد الي ملازمني غلاک مسكنک ب القلب يا احلي ضيوفي والہ يسعد لي يومک مع مساک اس ,NOT_OFF,NOT_HS
 اختفي الغبي يا غبي يا لوح يا دلخ تعال وين اختفيت,OFF,NOT_HS
يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي يا رب انسي ,NOT_OFF,NOT_HS
 يا اله ثم يا اله ثم يا اله انك ترزقني مع سفير الامهات,NOT_OFF,NOT_HS
 الهم امين يا رب يا كريم شكرا يا اخي العزيز اله يحفظك من كل شر,NOT_OFF,NOT_HS
خلوني اشوفكم يا عيال الكلب يا وضيعين يا فقر فايزين بكاس الملك وربي ما يفصل بينا الا رب العباد,OFF,HS
و ف وسط الطريق و وقفنا و سلمنا و ودعنا يا قلبي و رجعنا الطريق وحدينا و دموعنا ف عينينا يا قلبي ودعنا الحبايب و فارقنا الحبايب وصلنا النهايه من قبل النهايه يا عيني يا عيني علينا يا قلبي غالي غالي غالي والجرح من ,NOT_OFF,NOT_HS
 طلتك يا ملح الايام يا الوجه الصبوح تجبر الخاطر وتحي العظام الميته والسرور الي يجي والسرور الي يروح انت سبت روحته وانت ,NOT_OFF,NOT_HS
العيب فيكم يا ف مناهجكم اماشطارتي يا قلبي عليها يا روحي عليها😌,NOT_OFF,NOT_HS
يا غيمتي البيضا يا سماي الوسيعه ,NOT_OFF,NOT_HS
يلا يا زمالكويه يا ولاد المتناكه يا شويه مناكيه في طيازها فلايك مينفعش مع كسمكم غير قله العقل,OFF,HS
كل مغني وله موال وانا ارغولي لما يمول سوي في الاخر سوي في الاول مش ح يغني الا يا مصر يا ركوبه ركاب النصر سرقوكي ,NOT_OFF,NOT_HS
يا نعمه حياتي الحلوه يا رضا قلبي بقربك💙,NOT_OFF,NOT_HS
 امين يا رب العالمين وياك يا خوي فهد,NOT_OFF,NOT_HS
 تعال الحين انت منجدك البنت تختار الفندق وانت تدفع وكل اسبوع كذا ولا بالشهر هذا يا كذب يا غباء وانا اكره الكذابين والاغبياء,OFF,NOT_HS
اكتشفت ان ما عندي كيد نساءي يا مسكينه يا انا 🚶🏻‍♀️💔🥺 ,NOT_OFF,NOT_HS
 وانت مين يا حمساوي يا ابو اصل واطي عشان تايد ولا ترفض,OFF,HS
الهم اني اسالك ان تريح قلبي و تصرف عني شتات العقل و التفكير ربي ان في قلبي اشياء كثيره لا يعلمها الا انت فحقها لي يا رحيم يا رب فرحه تغير مجري حياتي و خبر جميل اعجز عن شكرك عليه ربي ارزقني فرحه تجد الروح في حياتي الهم سعادات متاليه لم تكن بالحسبان ️,NOT_OFF,NOT_HS
يا سر قلبي الحلو يا مقصدي بكل الحكي ,NOT_OFF,NOT_HS
م تخيلت بيوم اني بفقده لابد وان يومه قبل يومي لاكن قدر اله و ماشاء فعل له ما اخذ وله وله ما اعطي اله يرحمك يا اخوي يا عضيدي يا قطعه من قلبي اله يرحمك ويرحم جميع المسلمين الهم نور له قبره و انس وحشته وسع مدخله الهم اجعل قبره روضه من رياض الجنه رعد بندر الضويلي,NOT_OFF,NOT_HS
 يا ام يسوع يا امي 🙏 كل شهر مريمي وانتو بخير ,NOT_OFF,NOT_HS
 الاتحاد النصر اوه يا اتي يا موج البحر 💛🖤 توقعاتكم لنتيجه ,NOT_OFF,NOT_HS
 السيسي ده ديكتاتور و بيسجن الراي المعارض لازم يبقي عندنا ديمقراطيه و تقبل ل راي الاخر انا بحب الصيف و بكره يالا يا متخلف يا زباله ابوك علي ابو ال جابك ,OFF,NOT_HS
 اوعي تبطل اكل يا متاني يا كرباج يا مقلوظ انت ياجيلي بالمهلبيه ,OFF,NOT_HS
 يا ويلها يا سواد ليلاه الي تحط راسها بروسنا,NOT_OFF,NOT_HS
 لعنت اله عليك يا شارب بول البعير يا عبد امريكا اذهب ابحث عن افريقي 😂,OFF,HS
ماشاءاله الف مبروك يا معلمه يا قويه 💪🏻😩 ️ ️ ,NOT_OFF,NOT_HS
يارب في وقت السحر ادعوك يا قدر يا مقتدر ان تاخذ لي حقي من كل ظالم ظلمني الهم انتقم من كل ظالم ظلمني الهم ابتليهم بكل شيء في حياتهم بصحتهم واعمارهم الهم احشره يوم القيامه اعمه الهم امين,NOT_OFF,NOT_HS
 الهم يا مفرج الهموم يا مدبر السماء والارض يا لطيف يا رءوف يا ارحم الراحمين يا شافي يا معافي الهم اشفي عمتي زينب من مرضها وفر ,NOT_OFF,NOT_HS
 يا مهيء الظروف يا خالق المسبات الملهم و المكن لك امورنا كلها فمكنا,NOT_OFF,NOT_HS
 يا العربي يا قناه العهر ذابحكم اردوغان موتو بقيظكم يا سفله,OFF,NOT_HS
 يا فارج الهم يا كاشف الغم يا غافر الذنب يا قابل التوب اقبل توبتي و اغفر لي,NOT_OFF,NOT_HS
 يا تريزيجيه يا جامد تسلم قدمك ياجميل ,NOT_OFF,NOT_HS
يا ينتهي كل هذا يا انتهي انا,NOT_OFF,NOT_HS
 هيثم فاروق ده زملكاوي يا بينسبورتس مينفعش يكون موجود في تحليل الماتش ده يا ولاد الشرموطه يا بتوع الراي و الراي الاخر,OFF,NOT_HS
يا ابن الحرام يا لقيط ,OFF,NOT_HS
 وشوشني وديتها فين يا محول يا ابو عين واحده اول هام اسمها اعور لما تحب تهزءني هزءني صح 😂 ,OFF,NOT_HS
 طرابلس يا ام المداين يا موحده لبلاد رايات الاستقلال تعلت ضوت نجوم سماك يا عاصمه يا حاسمه مبروك مجدك عاد ️ ️,NOT_OFF,NOT_HS
